Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;16:00:00;19:00:00;11/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;13:00:00;15:00:00;28/10/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;13:00:00;15:00:00;21/10/2022;Sala de Aulas normal;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;15:00:00;17:00:00;14/10/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;17:30:00;07/10/2022;Sala de Aulas normal;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;16:00:00;17:00:00;30/09/2022;Sala de Aulas normal;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;15:30:00;16:30:00;23/09/2022;Sala de Aulas normal;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;13:00:00;16:00:00;16/09/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;16:00:00;17:00:00;28/11/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;16:30:00;18:30:00;21/11/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:00:00;16:00:00;14/11/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;15:30:00;07/11/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;16:00:00;19:00:00;31/10/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;16:30:00;18:30:00;24/10/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;16:30:00;17:30:00;17/10/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;16:30:00;19:30:00;10/10/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;16:30:00;17:30:00;03/10/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;15:00:00;17:00:00;26/09/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;13:30:00;15:30:00;19/09/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;17:30:00;12/09/2022;Anfiteatro aulas;Auditório B1.03;204;Anfiteatro aulas
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;13:00:00;14:00:00;07/12/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;15:00:00;18:00:00;30/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;15:30:00;18:30:00;23/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;15:30:00;17:30:00;16/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;13:30:00;16:30:00;09/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;16:00:00;19:00:00;02/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;14:30:00;17:30:00;26/10/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;14:00:00;15:00:00;19/10/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;15:00:00;16:00:00;12/10/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;14:00:00;16:00:00;28/09/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;15:30:00;18:30:00;21/09/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;14:00:00;17:00:00;14/09/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;15:00:00;16:00:00;07/12/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;15:30:00;16:30:00;30/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;16:00:00;17:00:00;23/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;16:30:00;17:30:00;16/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;15:30:00;18:30:00;09/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;13:00:00;14:00:00;02/11/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;14:00:00;17:00:00;26/10/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;15:00:00;18:00:00;19/10/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;14:00:00;17:00:00;12/10/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;16:00:00;19:00:00;28/09/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;13:00:00;14:00:00;21/09/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;15:30:00;16:30:00;14/09/2022;Sala de Aulas normal;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;13:30:00;16:30:00;25/11/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;15:30:00;17:30:00;18/11/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;13:30:00;16:30:00;11/11/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;16:00:00;17:00:00;04/11/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;15:00:00;18:00:00;28/10/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;16:30:00;18:30:00;21/10/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;13:30:00;16:30:00;14/10/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;16:30:00;18:30:00;07/10/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;15:00:00;16:00:00;30/09/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;14:30:00;17:30:00;23/09/2022;Não necessita de sala;;;
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;15:00:00;16:00:00;06/12/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;16:00:00;17:00:00;29/11/2022;Sala/anfiteatro aulas;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;15:30:00;18:30:00;22/11/2022;Sala/anfiteatro aulas;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;13:00:00;14:00:00;15/11/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;13:00:00;16:00:00;08/11/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;13:30:00;16:30:00;25/10/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;13:30:00;16:30:00;18/10/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;15:30:00;18:30:00;11/10/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:00:00;16:00:00;04/10/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;13:00:00;15:00:00;27/09/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;16:00:00;19:00:00;20/09/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;16:30:00;17:30:00;13/09/2022;Não necessita de sala;;;
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;14:30:00;15:30:00;14/12/2022;Sala/anfiteatro aulas;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;13:30:00;14:30:00;07/12/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;15:30:00;17:30:00;30/11/2022;Sala/anfiteatro aulas;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;13:00:00;14:00:00;23/11/2022;Sala/anfiteatro aulas;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;13:00:00;16:00:00;16/11/2022;Sala/anfiteatro aulas;AA2.25;38;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;15:30:00;17:30:00;09/11/2022;Sala/anfiteatro aulas;AA2.25;38;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:30:00;18:30:00;26/10/2022;Sala/anfiteatro aulas;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;14:30:00;15:30:00;19/10/2022;Sala/anfiteatro aulas;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:00:00;12/10/2022;Sala/anfiteatro aulas;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;13:00:00;16:00:00;28/09/2022;Sala/anfiteatro aulas;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;13:00:00;14:00:00;21/09/2022;Sala/anfiteatro aulas;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;14:30:00;15:30:00;14/09/2022;Não necessita de sala;;;
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;16:30:00;18:30:00;14/11/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;13:30:00;15:30:00;07/11/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;15:30:00;17:30:00;31/10/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;15:00:00;17:00:00;24/10/2022;Sala Aulas Mestrado;AA2.24;30;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;15:30:00;16:30:00;17/10/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;13:30:00;15:30:00;10/10/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;13:00:00;16:00:00;14/11/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;15:00:00;17:00:00;07/11/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;13:00:00;16:00:00;31/10/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;13:30:00;14:30:00;24/10/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;15:00:00;18:00:00;17/10/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;16:00:00;17:00:00;10/10/2022;Sala Aulas Mestrado;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;15:30:00;16:30:00;21/11/2022;BYOD (Bring Your Own Device);D1.05;30;BYOD (Bring Your Own Device)
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;15:30:00;17:30:00;14/11/2022;BYOD (Bring Your Own Device);D1.05;30;BYOD (Bring Your Own Device)
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;15:30:00;18:30:00;07/11/2022;BYOD (Bring Your Own Device);D1.05;30;BYOD (Bring Your Own Device)
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;16:30:00;18:30:00;31/10/2022;BYOD (Bring Your Own Device);D1.05;30;BYOD (Bring Your Own Device)
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;13:30:00;14:30:00;24/10/2022;BYOD (Bring Your Own Device);D1.05;30;BYOD (Bring Your Own Device)
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;Seg;13:00:00;15:00:00;17/10/2022;BYOD (Bring Your Own Device);D1.05;30;BYOD (Bring Your Own Device)
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;08:30:00;09:30:00;05/12/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;10:30:00;12:30:00;28/11/2022;Sala/anfiteatro aulas;AA2.25;38;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Teoria e História da Arquitetura II;THAIITP01;ARQ-B3, ARQ-B2, ARQ-B1;23;Seg;09:30:00;10:30:00;21/11/2022;Sala/anfiteatro aulas;AA2.23;50;Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
